state	year	county	precinct	cd	g2012_USH_dv	g2012_USH_rv	g2012_USH_tv	cd2	g2012_USH_dv2	g2012_USH_rv2	g2012_USH_tv2	g2012_USP_rv	g2012_USP_dv	g2012_USP_tv
"KY"	2012	"McCreary"	"A102"	5	61	360	421					347	76	428
"KY"	2012	"McCreary"	"A104"	5	35	260	295					262	37	302
"KY"	2012	"McCreary"	"A105"	5	13	86	99					79	22	101
"KY"	2012	"McCreary"	"AB"	5	64	348	412					334	82	421
"KY"	2012	"McCreary"	"B101"	5	106	681	787					677	126	814
"KY"	2012	"McCreary"	"B102"	5	32	263	295					254	44	304
"KY"	2012	"McCreary"	"B104"	5	22	190	212					190	28	219
"KY"	2012	"McCreary"	"D101"	5	87	452	539					434	108	548
"KY"	2012	"McCreary"	"D103"	5	35	163	198					154	46	200
"KY"	2012	"McCreary"	"D104"	5	45	211	256					195	66	265
"KY"	2012	"McCreary"	"D105"	5	19	168	187					155	34	191
"KY"	2012	"McCreary"	"D106"	5	19	108	127					99	25	127
"KY"	2012	"McCreary"	"F103"	5	30	172	202					152	50	206
"KY"	2012	"McCreary"	"F104"	5	86	373	459					361	105	474
"KY"	2012	"McCreary"	"F105"	5	34	207	241					204	45	250
"KY"	2012	"McCreary"	"F106"	5	25	92	117					83	35	122
"KY"	2012	"McCreary"	"F108"	5	15	200	215					190	28	221
"KY"	2012	"McCreary"	"F109"	5	10	61	71					68	6	75
"KY"	2012	"McLean"	"A101"	1	79	166	245					167	81	249
"KY"	2012	"McLean"	"A102"	1	198	433	631					406	223	637
"KY"	2012	"McLean"	"AB"	1	85	170	255					165	93	263
"KY"	2012	"McLean"	"B101"	1	173	329	502					326	182	517
"KY"	2012	"McLean"	"B102"	1	189	223	412					226	185	427
"KY"	2012	"McLean"	"C101"	1	145	307	452					309	156	470
"KY"	2012	"McLean"	"C102"	1	165	362	527					365	165	540
"KY"	2012	"McLean"	"D101"	1	154	409	563					402	170	574
"KY"	2012	"McLean"	"D102"	1	166	348	514					339	177	523
"KY"	2012	"Meade"	"A101"	2	221	320	566					336	238	590
"KY"	2012	"Meade"	"A102"	2	149	348	526					359	169	540
"KY"	2012	"Meade"	"A103"	2	141	174	331					193	147	343
"KY"	2012	"Meade"	"AB"	2	201	414	643					415	231	660
"KY"	2012	"Meade"	"B101"	2	324	438	793					466	341	821
"KY"	2012	"Meade"	"B102"	2	373	755	1178					776	420	1212
"KY"	2012	"Meade"	"C101"	2	213	378	613					395	234	634
"KY"	2012	"Meade"	"C102"	2	172	281	470					319	171	496
"KY"	2012	"Meade"	"C103"	2	145	339	513					366	152	532
"KY"	2012	"Meade"	"D101"	2	283	420	732					436	320	766
"KY"	2012	"Meade"	"D102"	2	200	329	546					348	222	572
"KY"	2012	"Meade"	"D103"	2	226	263	519					256	267	538
"KY"	2012	"Meade"	"E101"	2	190	319	526					331	212	555
"KY"	2012	"Meade"	"E102"	2	210	335	565					363	219	587
"KY"	2012	"Meade"	"E103"	2	152	361	545					394	160	563
"KY"	2012	"Meade"	"F101"	2	192	192	399					211	208	430
"KY"	2012	"Meade"	"F102"	2	130	153	300					158	151	316
"KY"	2012	"Meade"	"F103"	2	125	234	387					252	139	402
"KY"	2012	"Meade"	"F104"	2	121	208	339					232	121	358
"KY"	2012	"Menifee"	"A101"	6	107	140	259					140	106	257
"KY"	2012	"Menifee"	"A102"	6	87	119	207					120	83	208
"KY"	2012	"Menifee"	"ABSENTEE MACHINE"	6	57	80	142					90	52	142
"KY"	2012	"Menifee"	"ABSENTEE PAPER"	6	81	47	132					61	63	129
"KY"	2012	"Menifee"	"B101"	6	248	269	532					298	220	532
"KY"	2012	"Menifee"	"C101"	6	187	259	458					286	163	456
"KY"	2012	"Menifee"	"D101"	6	233	231	481					257	210	482
"KY"	2012	"Menifee"	"E101"	6	178	196	387					232	151	392
"KY"	2012	"Mercer"	"A101"	2	243	619	887					702	255	966
"KY"	2012	"Mercer"	"A102"	2	46	91	145					113	46	161
"KY"	2012	"Mercer"	"A103"	2	127	273	423					328	112	453
"KY"	2012	"Mercer"	"AB"	2	172	347	538					407	164	581
"KY"	2012	"Mercer"	"C101"	2	63	211	284					244	52	303
"KY"	2012	"Mercer"	"C102"	2	219	470	716					574	203	784
"KY"	2012	"Mercer"	"C103"	2	46	110	165					133	44	180
"KY"	2012	"Mercer"	"C104"	2	102	257	375					318	82	404
"KY"	2012	"Mercer"	"C105"	2	32	101	136					109	30	141
"KY"	2012	"Mercer"	"D101"	2	178	488	703					553	179	749
"KY"	2012	"Mercer"	"D102"	2	212	556	794					640	187	837
"KY"	2012	"Mercer"	"D103"	2	113	217	349					267	110	384
"KY"	2012	"Mercer"	"E101"	2	283	626	944					717	289	1026
"KY"	2012	"Mercer"	"E102"	2	185	316	510					366	184	553
"KY"	2012	"Mercer"	"F101"	2	214	213	459					235	244	490
"KY"	2012	"Mercer"	"F102"	2	241	277	540					324	249	579
"KY"	2012	"Mercer"	"G101"	2	256	374	662					428	283	721
"KY"	2012	"Mercer"	"G102"	2	231	308	567					362	253	624
"KY"	2012	"Metcalfe"	"A101"	1	197	302	499					297	248	558
"KY"	2012	"Metcalfe"	"A102"	1	172	308	480					327	191	530
"KY"	2012	"Metcalfe"	"A103"	1	167	368	535					392	175	577
"KY"	2012	"Metcalfe"	"A104"	1	84	119	203					135	78	217
"KY"	2012	"Metcalfe"	"AB"	1	101	168	269					164	110	281
"KY"	2012	"Metcalfe"	"B101"	1	123	137	260					172	102	278
"KY"	2012	"Metcalfe"	"B102"	1	17	66	83					82	22	104
"KY"	2012	"Metcalfe"	"B103"	1	73	191	264					209	64	277
"KY"	2012	"Metcalfe"	"B104"	1	93	139	232					144	102	249
"KY"	2012	"Metcalfe"	"C101"	1	118	246	364					255	134	395
"KY"	2012	"Metcalfe"	"C102"	1	65	113	178					112	67	183
"KY"	2012	"Metcalfe"	"D101"	1	95	229	324					255	88	353
"KY"	2012	"Metcalfe"	"D102"	1	46	127	173					132	44	182
"KY"	2012	"Monroe"	"A101"	1	37	113	150					121	37	159
"KY"	2012	"Monroe"	"A102"	1	61	455	516					446	98	550
"KY"	2012	"Monroe"	"A103"	1	19	92	111					91	23	115
"KY"	2012	"Monroe"	"AB"	1	47	243	290					246	58	305
"KY"	2012	"Monroe"	"B101"	1	65	405	470					393	97	494
"KY"	2012	"Monroe"	"B102"	1	75	240	315					222	115	337
"KY"	2012	"Monroe"	"C101"	1	60	385	445					385	68	462
"KY"	2012	"Monroe"	"C102"	1	39	157	196					167	47	218
"KY"	2012	"Monroe"	"C103"	1	54	344	398					334	84	423
"KY"	2012	"Monroe"	"D101"	1	55	354	409					357	71	432
"KY"	2012	"Monroe"	"D102"	1	74	369	443					370	100	473
"KY"	2012	"Monroe"	"E101"	1	65	267	332					269	70	345
"KY"	2012	"Monroe"	"E102"	1	52	356	408					361	68	433
"KY"	2012	"Montgomery"	"A101"	6	139	121	271					142	121	270
"KY"	2012	"Montgomery"	"A102"	6	181	186	374					217	158	379
"KY"	2012	"Montgomery"	"A103"	6	223	248	477					288	180	475
"KY"	2012	"Montgomery"	"A104"	6	185	233	429					271	154	428
"KY"	2012	"Montgomery"	"A105"	6	147	14	162					19	145	164
"KY"	2012	"Montgomery"	"A106"	6	285	258	556					307	241	558
"KY"	2012	"Montgomery"	"AB"	6	209	293	507					342	169	514
"KY"	2012	"Montgomery"	"B101"	6	258	368	640					431	203	641
"KY"	2012	"Montgomery"	"B102"	6	303	397	725					474	245	732
"KY"	2012	"Montgomery"	"B103"	6	261	269	543					318	219	541
"KY"	2012	"Montgomery"	"B104"	6	269	398	678					465	208	679
"KY"	2012	"Montgomery"	"B105"	6	240	320	572					381	181	571
"KY"	2012	"Montgomery"	"B107"	6	269	375	666					424	230	669
"KY"	2012	"Montgomery"	"B108"	6	282	386	682					457	216	683
"KY"	2012	"Montgomery"	"C101"	6	147	196	353					233	115	351
"KY"	2012	"Montgomery"	"C102"	6	324	383	729					454	262	730
"KY"	2012	"Montgomery"	"C103"	6	326	507	859					599	249	863
"KY"	2012	"Montgomery"	"C104"	6	318	361	691					399	276	686
"KY"	2012	"Montgomery"	"C105"	6	161	144	316					177	129	314
"KY"	2012	"Muhlenberg"	"A101"	1	93	55	148					46	110	160
"KY"	2012	"Muhlenberg"	"A102"	1	151	190	341					171	179	355
"KY"	2012	"Muhlenberg"	"A103"	1	122	146	268					161	113	276
"KY"	2012	"Muhlenberg"	"A104"	1	134	185	319					181	150	336
"KY"	2012	"Muhlenberg"	"A105"	1	206	149	355					153	209	365
"KY"	2012	"Muhlenberg"	"A106"	1	132	177	309					169	141	316
"KY"	2012	"Muhlenberg"	"A107"	1	117	219	336					225	121	350
"KY"	2012	"Muhlenberg"	"AB"	1	261	417	678					428	265	706
"KY"	2012	"Muhlenberg"	"B102"	1	220	342	562					342	228	584
"KY"	2012	"Muhlenberg"	"B103"	1	150	290	440					297	160	465
"KY"	2012	"Muhlenberg"	"B104"	1	313	457	770					456	328	796
"KY"	2012	"Muhlenberg"	"B105"	1	101	208	309					217	102	326
"KY"	2012	"Muhlenberg"	"C101"	1	88	299	387					307	97	406
"KY"	2012	"Muhlenberg"	"C103"	1	145	239	384					238	148	393
"KY"	2012	"Muhlenberg"	"C104"	1	255	461	716					463	271	742
"KY"	2012	"Muhlenberg"	"C106"	1	166	359	525					373	163	546
"KY"	2012	"Muhlenberg"	"C107"	1	205	473	678					467	227	703
"KY"	2012	"Muhlenberg"	"D101"	1	345	588	933					600	359	970
"KY"	2012	"Muhlenberg"	"D102"	1	142	273	415					274	144	428
"KY"	2012	"Muhlenberg"	"D103"	1	96	213	309					215	93	320
"KY"	2012	"Muhlenberg"	"D104"	1	141	225	366					242	128	381
"KY"	2012	"Muhlenberg"	"E101"	1	143	141	284					149	135	290
"KY"	2012	"Muhlenberg"	"E102"	1	132	134	266					111	156	274
"KY"	2012	"Muhlenberg"	"E103"	1	297	545	842					586	273	867
"KY"	2012	"Muhlenberg"	"E104"	1	207	386	593					377	229	614
"KY"	2012	"Muhlenberg"	"E105"	1	179	358	537					386	160	556
"KY"	2012	"Muhlenberg"	"E107"	1	83	122	205					128	82	212
"KY"	2012	"Nelson"	"A101"	2	29	54	92					71	29	101
"KY"	2012	"Nelson"	"A102"	2	200	319	545					337	230	577
"KY"	2012	"Nelson"	"A103"	2	200	267	497					280	235	528
"KY"	2012	"Nelson"	"A104"	2	148	243	411					245	177	429
"KY"	2012	"Nelson"	"A105"	2	225	289	536					291	254	555
"KY"	2012	"Nelson"	"A106"	2	153	338	507					317	216	536
"KY"	2012	"Nelson"	"AB"	2	271	559	860					542	336	893
"KY"	2012	"Nelson"	"B101"	2	417	787	1263					836	470	1335
"KY"	2012	"Nelson"	"B102"	2	235	200	456					183	291	479
"KY"	2012	"Nelson"	"B103"	2	284	624	932					621	346	979
"KY"	2012	"Nelson"	"B104"	2	169	211	405					204	210	421
"KY"	2012	"Nelson"	"B105"	2	285	234	541					217	328	559
"KY"	2012	"Nelson"	"C101"	2	246	464	732					437	348	789
"KY"	2012	"Nelson"	"C102"	2	191	319	536					287	282	579
"KY"	2012	"Nelson"	"C103"	2	192	231	446					218	257	479
"KY"	2012	"Nelson"	"C104"	2	267	400	695					365	361	735
"KY"	2012	"Nelson"	"C105"	2	197	436	650					435	239	684
"KY"	2012	"Nelson"	"D101"	2	298	591	922					584	387	979
"KY"	2012	"Nelson"	"D102"	2	373	746	1170					769	438	1223
"KY"	2012	"Nelson"	"D103"	2	192	413	628					426	230	660
"KY"	2012	"Nelson"	"D104"	2	158	334	507					345	176	525
"KY"	2012	"Nelson"	"D105"	2	294	484	813					468	375	855
"KY"	2012	"Nelson"	"E101"	2	142	211	366					226	164	393
"KY"	2012	"Nelson"	"E102"	2	116	214	340					213	142	358
"KY"	2012	"Nelson"	"E103"	2	187	353	554					373	206	588
"KY"	2012	"Nelson"	"E104"	2	133	375	525					411	141	556
"KY"	2012	"Nelson"	"E105"	2	294	311	633					321	335	664
"KY"	2012	"Nelson"	"E106"	2	353	628	1022					651	408	1073
"KY"	2012	"Ohio"	"A101"	1	121	358	479					341	142	492
"KY"	2012	"Ohio"	"A102"	1	105	272	377					262	114	391
"KY"	2012	"Ohio"	"A103"	1	98	240	338					241	102	354
"KY"	2012	"Ohio"	"A104"	1	17	62	79					55	18	80
"KY"	2012	"Ohio"	"A105"	1	245	543	788					536	257	809
"KY"	2012	"Ohio"	"AB"	1	168	304	472					294	183	481
"KY"	2012	"Ohio"	"B101"	1	141	243	384					234	166	405
"KY"	2012	"Ohio"	"B102"	1	117	260	377					247	134	385
"KY"	2012	"Ohio"	"B103"	1	169	448	617					442	183	635
"KY"	2012	"Ohio"	"B104"	1	93	308	401					295	125	423
"KY"	2012	"Ohio"	"B105"	1	13	44	57					46	11	57
"KY"	2012	"Ohio"	"C101"	1	130	160	290					156	146	307
"KY"	2012	"Ohio"	"C102"	1	142	274	416					288	134	432
"KY"	2012	"Ohio"	"C103"	1	196	440	636					443	208	659
"KY"	2012	"Ohio"	"C104"	1	95	173	268					169	99	275
"KY"	2012	"Ohio"	"C105"	1	77	233	310					246	70	324
"KY"	2012	"Ohio"	"D101"	1	54	92	146					89	63	153
"KY"	2012	"Ohio"	"D102"	1	108	263	371					260	117	386
"KY"	2012	"Ohio"	"D103"	1	160	293	453					297	158	466
"KY"	2012	"Ohio"	"D104"	1	82	144	226					146	80	236
"KY"	2012	"Ohio"	"D106"	1	76	175	251					166	94	264
"KY"	2012	"Ohio"	"E101"	1	127	430	557					419	137	568
"KY"	2012	"Ohio"	"E102"	1	68	310	378					308	72	389
"KY"	2012	"Ohio"	"E103"	1	79	250	329					260	73	341
"KY"	2012	"Ohio"	"E104"	1	32	79	111					72	35	109
"KY"	2012	"Ohio"	"E105"	1	59	160	219					158	66	225
"KY"	2012	"Oldham"	"A101"	4	502	1248	1789					1263	553	1840
"KY"	2012	"Oldham"	"A103"	4	343	715	1094					725	383	1125
"KY"	2012	"Oldham"	"A104"	4	283	543	856					550	323	887
"KY"	2012	"Oldham"	"A105"	4	129	365	513					389	131	527
"KY"	2012	"Oldham"	"AB"	4	562	1280	1891					1365	586	1973
"KY"	2012	"Oldham"	"B101"	4	116	304	429					308	136	450
"KY"	2012	"Oldham"	"B103"	4	110	175	294					195	108	311
"KY"	2012	"Oldham"	"B104"	4	409	1100	1550					1161	429	1608
"KY"	2012	"Oldham"	"B105"	4	113	332	461					349	124	481
"KY"	2012	"Oldham"	"C101"	4	147	389	557					417	152	580
"KY"	2012	"Oldham"	"C102"	4	259	629	909					648	268	933
"KY"	2012	"Oldham"	"C104"	4	269	362	657					382	279	676
"KY"	2012	"Oldham"	"C105"	4	183	441	643					459	182	661
"KY"	2012	"Oldham"	"D101"	4	325	569	928					590	352	959
"KY"	2012	"Oldham"	"D102"	4	202	337	557					356	228	595
"KY"	2012	"Oldham"	"D103"	4	196	581	800					608	212	827
"KY"	2012	"Oldham"	"D104"	4	204	594	811					600	227	838
"KY"	2012	"Oldham"	"D105"	4	43	54	101					60	43	106
"KY"	2012	"Oldham"	"E101"	4	245	592	867					627	260	901
"KY"	2012	"Oldham"	"E102"	4	267	665	952					688	281	983
"KY"	2012	"Oldham"	"E103"	4	333	608	974					631	360	1009
"KY"	2012	"Oldham"	"E105"	4	268	598	884					622	290	918
"KY"	2012	"Oldham"	"F102"	4	209	525	755					539	219	772
"KY"	2012	"Oldham"	"F103"	4	279	610	926					626	300	946
"KY"	2012	"Oldham"	"F104"	4	154	338	504					358	162	535
"KY"	2012	"Oldham"	"F105"	4	291	526	841					573	280	868
"KY"	2012	"Oldham"	"G101"	4	247	772	1039					786	281	1078
"KY"	2012	"Oldham"	"G102"	4	352	1040	1420					1070	376	1462
"KY"	2012	"Oldham"	"G103"	4	332	516	877					526	361	894
"KY"	2012	"Oldham"	"G104"	4	221	449	688					463	252	719
"KY"	2012	"Oldham"	"H101"	4	348	648	1032					677	375	1075
"KY"	2012	"Oldham"	"H103"	4	225	519	772					536	233	788
"KY"	2012	"Oldham"	"H104"	4	188	394	605					409	199	620
"KY"	2012	"Oldham"	"H105"	4	158	312	495					328	169	501
"KY"	2012	"Oldham"	"H106"	4	125	274	413					295	126	427
"KY"	2012	"Owen"	"A101"	4	73	81	158					110	64	177
"KY"	2012	"Owen"	"A103"	4	114	205	328					246	98	347
"KY"	2012	"Owen"	"A104"	4	57	88	146					111	34	151
"KY"	2012	"Owen"	"A105"	4	234	295	535					403	170	581
"KY"	2012	"Owen"	"AB"	4	126	137	273					193	105	303
"KY"	2012	"Owen"	"B102"	4	151	195	358					250	120	384
"KY"	2012	"Owen"	"B103"	4	225	208	445					275	190	476
"KY"	2012	"Owen"	"C101"	4	133	197	338					238	107	354
"KY"	2012	"Owen"	"C102"	4	45	41	92					63	41	105
"KY"	2012	"Owen"	"C103"	4	121	185	314					244	92	340
"KY"	2012	"Owen"	"C104"	4	101	196	305					219	98	325
"KY"	2012	"Owen"	"D101"	4	189	160	356					217	164	387
"KY"	2012	"Owen"	"D102"	4	121	150	276					192	111	307
"KY"	2012	"Owen"	"D103"	4	132	173	311					210	107	318
"KY"	2012	"Pendelton"	"A101"	4	40	186	231					193	45	241
"KY"	2012	"Pendelton"	"A102"	4	192	272	481					317	181	508
"KY"	2012	"Pendelton"	"A103"	4	99	255	364					273	102	385
"KY"	2012	"Pendelton"	"ABSENTEE MACHINE"	4	111	150	270					197	90	292
"KY"	2012	"Pendelton"	"ABSENTEE PAPER"	4	50	60	112					69	50	120
"KY"	2012	"Pendelton"	"B101"	4	196	382	593					388	208	614
"KY"	2012	"Pendelton"	"B102"	4	190	361	559					367	198	576
"KY"	2012	"Pendelton"	"B103"	4	164	285	457					305	150	472
"KY"	2012	"Pendelton"	"C101"	4	103	247	358					275	96	375
"KY"	2012	"Pendelton"	"C102"	4	163	220	396					254	155	418
"KY"	2012	"Pendelton"	"C103"	4	103	131	239					164	89	254
"KY"	2012	"Pendelton"	"D101"	4	239	281	535					314	254	585
"KY"	2012	"Pendelton"	"D102"	4	117	170	292					197	101	303
"KY"	2012	"Pendelton"	"D103"	4	141	216	371					243	140	391
"KY"	2012	"Perry"	"A101"	5	74	220	294					244	59	308
"KY"	2012	"Perry"	"A102"	5	42	225	267					237	35	278
"KY"	2012	"Perry"	"A103"	5	28	236	264					258	11	269
"KY"	2012	"Perry"	"A104"	5	8	87	95					97	7	104
"KY"	2012	"Perry"	"A105"	5	32	227	259					243	20	267
"KY"	2012	"Perry"	"A107"	5	58	155	213					173	46	222
"KY"	2012	"Perry"	"A108"	5	27	79	106					81	26	110
"KY"	2012	"Perry"	"A109"	5	105	215	320					258	77	343
"KY"	2012	"Perry"	"A110"	5	64	188	252					201	51	257
"KY"	2012	"Perry"	"A111"	5	40	65	105					72	37	116
"KY"	2012	"Perry"	"A112"	5	88	269	357					285	78	369
"KY"	2012	"Perry"	"A113"	5	76	199	275					231	52	288
"KY"	2012	"Perry"	"A114"	5	105	342	447					384	82	473
"KY"	2012	"Perry"	"AB"	5	85	336	421					328	97	429
"KY"	2012	"Perry"	"B101"	5	83	212	295					219	81	305
"KY"	2012	"Perry"	"B102"	5	47	176	223					190	48	243
"KY"	2012	"Perry"	"B103"	5	58	216	274					205	76	282
"KY"	2012	"Perry"	"B104"	5	59	140	199					143	62	207
"KY"	2012	"Perry"	"B105"	5	84	283	367					295	79	378
"KY"	2012	"Perry"	"B106"	5	61	307	368					342	37	380
"KY"	2012	"Perry"	"B107"	5	27	116	143					121	28	153
"KY"	2012	"Perry"	"B108"	5	35	104	139					98	46	147
"KY"	2012	"Perry"	"B109"	5	57	128	185					124	69	194
"KY"	2012	"Perry"	"B110"	5	66	243	309					217	103	322
"KY"	2012	"Perry"	"B111"	5	34	142	176					126	55	183
"KY"	2012	"Perry"	"B112"	5	34	110	144					107	41	150
"KY"	2012	"Perry"	"B113"	5	39	193	232					201	34	239
"KY"	2012	"Perry"	"C102"	5	64	225	289					219	76	298
"KY"	2012	"Perry"	"C103"	5	59	215	274					221	59	286
"KY"	2012	"Perry"	"C104"	5	96	217	313					229	97	333
"KY"	2012	"Perry"	"C105"	5	65	187	252					188	57	254
"KY"	2012	"Perry"	"C106"	5	66	237	303					250	61	316
"KY"	2012	"Perry"	"C107"	5	57	299	356					314	45	365
"KY"	2012	"Perry"	"C108"	5	55	156	211					184	39	225
"KY"	2012	"Perry"	"C109"	5	45	210	255					217	46	266
"KY"	2012	"Perry"	"C110"	5	38	231	269					240	33	277
"KY"	2012	"Perry"	"C111"	5	50	171	221					189	35	229
"KY"	2012	"Perry"	"C114"	5	72	286	358					309	62	375
"KY"	2012	"Pike"	"A101"	5	55	229	284					205	73	290
"KY"	2012	"Pike"	"A102"	5	111	310	421					276	138	419
"KY"	2012	"Pike"	"A103"	5	72	330	402					315	101	424
"KY"	2012	"Pike"	"A104"	5	128	712	840					687	171	867
"KY"	2012	"Pike"	"A105"	5	82	191	273					158	126	291
"KY"	2012	"Pike"	"A106"	5	104	364	468					359	117	490
"KY"	2012	"Pike"	"A107"	5	117	420	537					384	146	539
"KY"	2012	"Pike"	"A108"	5	142	513	655					481	180	668
"KY"	2012	"Pike"	"A109"	5	31	248	279					242	34	278
"KY"	2012	"Pike"	"A110"	5	54	306	360					303	50	360
"KY"	2012	"Pike"	"AB"	5	179	596	775					558	229	806
"KY"	2012	"Pike"	"B101"	5	115	452	567					446	142	594
"KY"	2012	"Pike"	"B102"	5	191	575	766					572	217	799
"KY"	2012	"Pike"	"B103"	5	123	440	563					442	128	574
"KY"	2012	"Pike"	"B104"	5	124	263	387					278	114	400
"KY"	2012	"Pike"	"B105"	5	124	457	581					491	100	601
"KY"	2012	"Pike"	"B106"	5	109	349	458					367	91	467
"KY"	2012	"Pike"	"B107"	5	105	253	358					261	98	367
"KY"	2012	"Pike"	"C101"	5	60	208	268					205	73	280
"KY"	2012	"Pike"	"C102"	5	78	120	198					120	79	202
"KY"	2012	"Pike"	"C103"	5	151	365	516					348	171	528
"KY"	2012	"Pike"	"C104"	5	56	169	225					158	66	228
"KY"	2012	"Pike"	"C105"	5	76	280	356					272	91	373
"KY"	2012	"Pike"	"C106"	5	42	153	195					151	46	199
"KY"	2012	"Pike"	"C107"	5	41	118	159					125	42	169
"KY"	2012	"Pike"	"C108"	5	111	247	358					240	122	368
"KY"	2012	"Pike"	"C109"	5	74	215	289					235	68	310
"KY"	2012	"Pike"	"C110"	5	60	96	156					95	61	160
"KY"	2012	"Pike"	"C111"	5	114	470	584					485	110	606
"KY"	2012	"Pike"	"C112"	5	22	112	134					117	20	140
"KY"	2012	"Pike"	"D101"	5	140	495	635					521	129	654
"KY"	2012	"Pike"	"D102"	5	87	267	354					293	73	376
"KY"	2012	"Pike"	"D103"	5	120	348	468					359	106	478
"KY"	2012	"Pike"	"D104"	5	33	184	217					190	27	219
"KY"	2012	"Pike"	"D105"	5	41	252	293					275	31	310
"KY"	2012	"Pike"	"D106"	5	66	206	272					208	62	275
"KY"	2012	"Pike"	"D107"	5	33	113	146					123	31	155
"KY"	2012	"Pike"	"D108"	5	52	221	273					234	50	285
"KY"	2012	"Pike"	"D109"	5	27	89	116					105	21	126
"KY"	2012	"Pike"	"D110"	5	35	173	208					165	44	214
"KY"	2012	"Pike"	"D111"	5	136	430	566					437	136	582
"KY"	2012	"Pike"	"E101"	5	120	323	443					334	123	468
"KY"	2012	"Pike"	"E102"	5	68	232	300					238	67	309
"KY"	2012	"Pike"	"E103"	5	191	532	723					555	183	745
"KY"	2012	"Pike"	"E104"	5	114	194	308					233	91	334
"KY"	2012	"Pike"	"E105"	5	146	298	444					361	135	503
"KY"	2012	"Pike"	"E106"	5	86	214	300					203	105	308
"KY"	2012	"Pike"	"E107"	5	132	439	571					447	130	586
"KY"	2012	"Pike"	"E108"	5	27	140	167					144	22	172
"KY"	2012	"Pike"	"E109"	5	60	179	239					184	63	252
"KY"	2012	"Pike"	"F101"	5	66	198	264					211	46	263
"KY"	2012	"Pike"	"F102"	5	53	163	216					174	46	224
"KY"	2012	"Pike"	"F103"	5	89	251	340					251	96	351
"KY"	2012	"Pike"	"F104"	5	186	554	740					565	177	764
"KY"	2012	"Pike"	"F105"	5	116	275	391					295	103	402
"KY"	2012	"Pike"	"F106"	5	110	276	386					293	101	401
"KY"	2012	"Pike"	"F107"	5	99	223	322					241	77	323
"KY"	2012	"Pike"	"F108"	5	180	554	734					575	167	758
"KY"	2012	"Powell"	"A101"	6	161	206	384					231	143	386
"KY"	2012	"Powell"	"A102"	6	208	272	489					302	173	480
"KY"	2012	"Powell"	"ABSENTEE MACHINE"	6	75	91	169					66	60	129
"KY"	2012	"Powell"	"ABSENTEE PAPER"	6	77	63	144					89	50	142
"KY"	2012	"Powell"	"B101"	6	112	113	228					130	90	227
"KY"	2012	"Powell"	"B102"	6	225	369	607					426	170	608
"KY"	2012	"Powell"	"C101"	6	151	137	294					162	129	299
"KY"	2012	"Powell"	"C102"	6	208	191	410					245	169	420
"KY"	2012	"Powell"	"D101"	6	204	231	442					266	166	438
"KY"	2012	"Powell"	"D102"	6	109	113	229					128	92	229
"KY"	2012	"Powell"	"D103"	6	55	65	125					73	58	132
"KY"	2012	"Powell"	"E101"	6	192	231	431					272	155	435
"KY"	2012	"Powell"	"E102"	6	228	268	517					336	165	516
"KY"	2012	"Pulaski"	"A101"	5	34	178	212					153	62	215
"KY"	2012	"Pulaski"	"A102"	5	115	622	737					616	136	759
"KY"	2012	"Pulaski"	"A103"	5	154	626	780					671	135	819
"KY"	2012	"Pulaski"	"A104"	5	29	191	220					182	46	229
"KY"	2012	"Pulaski"	"A105"	5	42	168	210					143	67	218
"KY"	2012	"Pulaski"	"A106"	5	216	1012	1228					1009	238	1263
"KY"	2012	"Pulaski"	"A108"	5	211	865	1076					871	213	1098
"KY"	2012	"Pulaski"	"A110"	5	40	221	261					225	42	269
"KY"	2012	"Pulaski"	"A111"	5	22	71	93					76	20	96
"KY"	2012	"Pulaski"	"A112"	5	38	174	212					180	31	216
"KY"	2012	"Pulaski"	"AB"	5	273	1266	1539					1235	332	1581
"KY"	2012	"Pulaski"	"B101"	5	43	263	306					267	39	310
"KY"	2012	"Pulaski"	"B102"	5	13	98	111					97	19	120
"KY"	2012	"Pulaski"	"B103"	5	29	235	264					238	29	271
"KY"	2012	"Pulaski"	"B104"	5	47	277	324					273	59	334
"KY"	2012	"Pulaski"	"B105"	5	74	409	483					427	67	500
"KY"	2012	"Pulaski"	"B106"	5	71	394	465					401	72	479
"KY"	2012	"Pulaski"	"B107"	5	71	214	285					192	93	291
"KY"	2012	"Pulaski"	"B108"	5	45	280	325					266	69	339
"KY"	2012	"Pulaski"	"B109"	5	43	322	365					313	57	371
"KY"	2012	"Pulaski"	"B110"	5	100	509	609					508	103	620
"KY"	2012	"Pulaski"	"B111"	5	61	275	336					271	70	348
"KY"	2012	"Pulaski"	"B112"	5	49	335	384					331	59	394
"KY"	2012	"Pulaski"	"C101"	5	44	151	195					142	54	198
"KY"	2012	"Pulaski"	"C102"	5	112	689	801					688	141	833
"KY"	2012	"Pulaski"	"C103"	5	79	261	340					222	108	344
"KY"	2012	"Pulaski"	"C104"	5	142	629	771					611	182	798
"KY"	2012	"Pulaski"	"C105"	5	113	694	807					696	111	815
"KY"	2012	"Pulaski"	"C106"	5	66	351	417					340	72	422
"KY"	2012	"Pulaski"	"C107"	5	93	367	460					335	126	474
"KY"	2012	"Pulaski"	"C109"	5	45	235	280					243	44	289
"KY"	2012	"Pulaski"	"C110"	5	148	978	1126					993	143	1142
"KY"	2012	"Pulaski"	"C111"	5	41	203	244					199	50	251
"KY"	2012	"Pulaski"	"C112"	5	15	126	141					134	8	142
